name,state,city,address,lattitude,longitude,type,ac_slow_price,ac_fast_price,dc_slow_price,dc_fast_price
"Hotel Temple View, Sai Nagar",Maharashtra,Shirdi,"Sai Murali Complex, Manmad Rd, opp. Sai Temple Nagar, Sai Nagar, Shirdi, Maharashtra 423109",19.7650352,74.4754592,7.0,8.884838744750859,11.521656404124784,15.532838874312743,18.881515459259234
"Gramps Auto, Bampada",Odisha,Balasore,"NH 16 (Old NH 5), Bampada, Balasore. State: ODISHA, Pin: 756056",21.497869,86.88961,7.0,7.29263933167131,12.184817803726299,16.797269838975613,21.05397666212383
"Jagdalpur Motors, Geedam Road",Chhattisgarh,Jagdalpur,"Geedam Rd, Pandripan, Chhattisgarh 492099",19.0657802,81.9635956,7.0,7.3798772465464575,11.363448074220127,17.525241573341788,22.00002375785526
"Pragati Trading, NH 37",Assam,Jorhat,"NH37, Jorhat, Assam 785006",26.7470487,94.1680718,7.0,8.376385556734707,12.64368541039832,17.27085386881633,22.894753550317883
"Yaksh The Art People, Delhi-Jaipur Highway",Rajasthan,Sayri,"Yaksh, The Art People, Delhi-Jaipur Highway, Syari, Rajasthan 303002",27.1590851,75.9603844,7.0,8.922018107724773,14.279201509005025,16.19424624948512,22.209053765119677
"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,7.0,7.55139425939635,11.851655625867346,15.85941562546334,20.572707754144844
"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,7.0,8.725753296579432,12.64544387060176,17.04572601797942,21.071357488730023
"Parin Motors, NH8 Gondal Highway",Gujarat,Rajkot,"149, Plot No 2, Survey No, NH 8B, Gondal Highway, near Parin Furniture, Rajkot, Gujarat 360004",22.225264,70.801197,7.0,8.515542466668174,12.366590953446742,17.442210539986082,23.357113209035248
"IOCL RO u00e2u0080u0093 Basanti Hwy, Bayarmari",West Bengal,Bayamari,"Plot 392&393 Mouza, Bayarmari, Nazat Dist. North 24 Paraganas - West Bengal 743442",22.4380501,88.763395,7.0,7.633381678201941,10.492275919724134,16.189129151092366,18.393417853210984
"Ashutosh Motors, near NHPC Godown",Assam,Nagaon,"Biroh Bebejia Sensowa, near NHPC Godown, Nagaon, Assam 782002",26.3123315,92.6401864,7.0,7.552985257368177,14.027188740543167,15.411942499100475,19.670170439944865
"Daspalla Hotels, Jubilee Hills",Telangana,Hyderabad,"Daspalla Hotels u00e2u0080u0093 (Jublee Hill Resorts Pvt Ltd)- Rd Number 37, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",17.4368304,78.3983261,7.0,9.036127844722156,12.126164760648946,16.85207442759586,19.486195230934623
"Hotel Greenland Towers, NH 6 & 16 ",West Bengal,Rupnarayanpur,"NH 6&16, Industrial Area, Rupnarayanpur, West Bengal 721301",22.380721,87.365968,7.0,8.41122380049752,13.067936233795109,16.102198506888833,20.570022338303843
"Trupti Enterprises, Bhagabanpur Industrial Area",Odisha,Bhubaneswar,"IDCO, Plot No 16, 17, 32&33 Bhagabanpur Industrial Area, Bhubaneswar, Odisha 751019",20.238165,85.756643,7.0,9.754978284045185,11.858986832790245,15.855648977437726,23.3843329929731
"Trimurti Petroleum, Panvel",Maharashtra,Navi Mumbai,"GUT NO.151/2, VILLAGE - AJIVALI, TALUKA - PANVEL, RAIGAD, AJIVALI, 410216",18.9563188,73.1626506,7.0,8.311216679848037,14.830684403616479,16.29422776904297,22.80116737334381
"HP Service Center, Sola ",Gujarat,Ahmedabad,"F.P. No 232/1, Solaroad, Ahmedabad 380061",23.0633903,72.5317625,7.0,9.172963698548442,14.854929092950051,15.98904310550376,19.303706061587352
"HP Autocare , Bodakdev",Gujarat,Ahmedabad,"JUDGES BUNGALOW ROAD, T VILLAGE : BODAKDEV , CITY : AHMEDABAD 380054",23.0332201,72.5137528,7.0,8.375042531741615,12.650227230989639,15.310517498366996,22.316288712872737
"Daisy Motors, TML - CV, Hisar",Haryana,Hisar,"Daisy Motors, 12th KM Stone, Delhi-Hisar Bypass, Road, Hisar - 125001",29.1259617,75.8027817,7.0,8.428913086663437,10.49847483503925,15.317977608109292,22.39813460672707
"Shree Balaji Autowheels, Moradabad",Uttar Pradesh,Moradabad,"Ground Floor, Delhi Rd, opposite Circuit House, Majhola, Moradabad, Uttar Pradesh 244001",28.828917,78.7328429,7.0,8.862549447722987,12.145286163117095,15.461302518199732,20.3360240057927
"IOCL - Tikri Gas, Delhi",Delhi,Delhi,"Rohtak Road, Block C, Tyagi Vihar, Ghevra, Delhi, 110072",28.6868847,76.9849286,7.0,7.702264854351832,11.70438036017473,16.529189072273034,20.415867660277684
"Manickbag automobiles, Udyambag",Karnataka,Belgaum,"No 691, Bemciel Industrial Estate Khanapur Road, NH4 A, Udyambag, next to Bemco, Belagavi, Karnataka 590008",15.8191673,74.4937744,7.0,8.022137620465255,13.842322465963255,15.511612528310508,18.86145444774925
"Manickbag automobiles, Vidya Nagar",Karnataka,Hubli,"VIDYA NAGAR, DIST : Hubli, Karnataka 580031",15.369541,75.119095,7.0,8.83231828667948,11.034773335231646,17.82859571115271,19.974000359263414
"Sonaee Veg Family Restaurant, Pune-Solapur Highway",Maharashtra,Uruli Kanchan,"National Highway 65 Yavat, Uruli Kanchan, Maharashtra 412202",18.487405,74.146125,7.0,9.27709203716136,11.953994548323896,16.973086549262838,19.673641768769777
"IOCL - Hemkund, Pasonda",Uttar Pradesh,Ghaziabad,"Khasra No 1746/2,Village u00e2u0080u0093 Pasonda,Tehsil- Sadar,Dist u00e2u0080u0093 Ghaziabad-201005",28.6765653,77.341822,7.0,8.702267615351563,14.732158805112022,15.379741321074354,23.402472808994993
IOCL Risal Petro Delhi,Delhi,Delhi,"Burari Rd, opposite Sta Tpt Authority, Laldora, Jharoda, Jharoda Majra Burari, New Delhi, Delhi 110084",28.7324265,77.1986248,7.0,9.53472403821837,14.238981321348646,15.016111571506631,20.639610547839382
IOCL Paul Motors Delhi,Delhi,Delhi,"Main Road, Sat Guru Ram Singh Rd, MS Block, Block F, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064",28.61986668,77.11398244,7.0,9.17739226085506,13.139846093446437,16.656121464910974,23.021988675555388
"Yash Motors, Chittorgarh",Rajasthan,Chittorgarh,"Meera smiriti sansthan gram ochari, nimbahera Road, Ochari,  Chittorgarh, Rajasthan 312001",24.8276645,74.6272935,7.0,9.100749601271385,13.970684599343583,16.408703550364844,18.939931843277108
"Kaveri Auto Garage, Seelapadi",Tamil Nadu,Dindigul,"478/1A2, Trichy Bypass, Seelapadi, Dindigul, Tamil Nadu, 624005",10.3811273,77.99681425,7.0,9.795896301719775,13.239891692239452,16.2970218431251,22.74120563486364
"Kaveri Auto Garage, Paravai Bit 1 village",Tamil Nadu,Madurai,"New Survey No 146/2C,148/1A,149/1B2A, Paravai Bit 1 village, Madurai, 625402",9.9642326,78.0650107,7.0,7.255416630831883,14.647836561625876,16.38535628862025,23.800275174467146
"Key Motors, Bannerghatta Road",Karnataka,Bangalore,"#215/15, Arakere Gate, Bannerghatta Main Rd, Bengaluru, Karnataka 560076",77.597289,12.889141,7.0,7.4080907945034085,10.828887928453174,17.661476060692024,22.80714894794424
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7.0,9.820477861557492,14.005847020388762,15.918880895183863,21.95098532576856
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7.0,8.98250061691541,11.820934496853608,17.313227331054527,23.726928323027586
"Highway Grand World, Chennai-Tirupati Highway NH 716",Andhra pradesh,Tirupati,"Chennai - Thiruttani - Renigunta Hwy, NH716 - Veerakaverirajupuram, Andhra Pradesh, Nagari, Andhra Pradesh 517590",13.29360934,79.58170947,7.0,8.955119561286054,14.99086634036582,16.671817058535606,21.88870341065776
"Hotel Sapthagiri Holiday Resorts,Tirupati u00e2u0080u0093 Bangalore  Highway",Andhra pradesh,Chittoor,"NH140, Tirupati u00e2u0080u0093 Bangalore  Highway, Sy No: 1201&1189, B G Mittor Village, Tanepalli, Puthalapattu Mandal, Chittoor, Andhra Pradesh - 517127",13.37412051,79.09210293,7.0,7.653034096740377,13.42084893034994,17.62580595942294,18.566249123640212
"Hotel Sapthagiri Holiday Resorts,Tirupati u00e2u0080u0093 Bangalore  Highway",Andhra pradesh,Gadanki,"NH140, Gadanki, Andhra Pradesh - 517112",13.4799438,79.1897903,7.0,7.393455957067987,14.580839517291732,16.786557629557418,21.343349019926148
"Hotel Artland, Old Digha Purba",West Bengal,Digha,"Old digha purba, Digha Barrister Colony Rd, beside seahawk, West Bengal 721428",21.624423,87.528599,7.0,8.911835096185378,10.318174182922732,17.67622413502744,23.446263337980987
"IOCL Sree Devi Prasad Services, Naamavaram",Andhra pradesh,Naamavaram,"Naamavaram, Andhra Pradesh 531126",17.3736805,82.5862594,7.0,7.067088851178787,14.378970448317414,15.718400370081067,21.832509288350632
"Lankeswari Motors, Hatpada",Odisha,Jeypore,"Plot No 576, 577 & 580 Hatpada, Jeypore, Odisha 764001",18.8580983,82.5899867,7.0,9.568272524314587,11.978246987770513,15.482137554857605,19.261148044394858
"Nandi Food Plaza, Nalagam palli",Andhra pradesh,Chittoor,"NH 69 - 174 Nalagampalli Chittoor-Bangalore Highway Close to Bangarupalem, Village, Nalagam palli, Andhra Pradesh 517416",13.2035919,78.9415658,7.0,9.208934217109174,13.095515702510127,17.61659105838808,19.73115379141322
"River Bay Resorts, Gautami Ghat",Andhra pradesh,Rajahmundry,"Hotel River Bay Resort, 5-1-36 to 43 Gautami Ghat, Rajahmundry-533101",16.9921196,81.7735774,7.0,8.273196126137558,11.850775841508039,17.08031914861702,23.288982796788776
"Hotel Vivanta, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A,Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar -751019",20.240856,86.758382,7.0,7.441554719086086,11.115777945754562,17.149573745898692,21.005469929144343
"Morya Transport Terminus, MIDC Bhosari",Maharashtra,Pune,Plot no BGP 109 Village MIDC Bhosari Taluka Haveli Pune 411026,18.621396,73.8384375,7.0,9.555650505163705,10.524274803093597,16.15442735721901,20.723635454225978
"DN Group Corporate Office, Nayapalli",Odisha,Bhubaneswar,"VIP-15, VIP Colony, IRC Village, Nayapalli, Bhubaneswar, Odisha 751015",20.296189,85.8040445,7.0,8.51772435177699,11.04893767956428,17.61403976021208,18.35600775865898
"GUGNANI AUTOCARS, Mancheswar Industrial Estate",Odisha,Bhubaneswar,"PLOT NO.-S, 3/48, Block C, Sector A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",20.3066647,85.8528189,7.0,7.079348863634417,14.881665218755497,15.965056857433616,23.29695007353982
"GUGNANI TYRES, Nayapalli",Odisha,Bhubaneswar,"uco bank, 1294, CRP - DAV Rd, Nilakantha Nagar, Nayapalli, Bhubaneswar, Odisha 751012",20.2854839,85.8093251,7.0,8.64609795364077,11.172429321649332,15.88800238222273,20.183466312248882
"DN Regalia Mall, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A, Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar 751001",20.240903,85.758056,7.0,7.981667076637238,10.165754426725934,15.876179761398841,19.918660255008177
"Trupti Automotives, Mohammed Jamalpur",Odisha,Keonjhar,"Keonjhar - Ghatgaon - Panikoili Rd, Mohammed Jamalpur, Odisha 755015",20.9187324,86.2169827,7.0,7.494132977985776,11.06916645786119,17.71808957079378,23.2427329972545
"Trupti Automotives, Angul",Odisha,Angul,"NH 55, TELCO CHOWK, NUAHATA, Banarpal, Angul, Odisha 759128",20.8317557,85.2416603,7.0,8.072151022982837,10.899074053609652,16.49609243271589,23.967603203694686
"Sarawgi Motors, Saukuchi",Assam,Guwahati,"Sarusajai Stadium Garalia NH 37, Basistha, Saukuchi, near National Games Stadium, Assam 781040",26.111877,91.759799,7.0,9.23303939446583,13.873515292310346,17.297309490665103,21.052276937278837
"Umaid Lake Resort, Kalakho ",Rajasthan,Dausa,"Karuna Enterprises kalakho (Umaid Lake Palaceu00c2u00a0 Village post Kalakho, NH 21 District Dausa, Rajasthan-303304",26.912864,76.466964,7.0,9.320481697553543,13.85214285160287,17.024812170548586,21.581792769386283
"Rajshree Resort, Saladwas",Rajasthan,Jaipur,"KHASRA NO.131/1 AND 132/1, VILLAGE SALADWAS, CHANDWAJI, N.H.8 TEHSIL AMER, JAIPUR, Rajasthan - 303113",27.2377252,75.9485975,7.0,8.595343651811582,12.56979650093642,17.852440943233493,20.60924281026869
"Bravia Hotel, Vaishali Nagar",Rajasthan,Ajmer,"Bravia Hotel, Vaishali Nagar, near Urban Haat, Rajasthan 305004",26.487745,74.6293164,7.0,8.187746031358827,11.436304906209228,16.300839131806853,18.613063736330673
"Dusk View Resort, near Bisalpur Dam",Rajasthan,Beesalpur,"Dusk View Resort Near Fishing Landing Center 1 km from Bisalpur Dam Towards Toda Rai Singh, Beesalpur, Rajasthan 304804",25.936068,75.458672,7.0,8.0267792075011,10.358748996372155,17.324557884077848,22.686329116929887
"Hotel Shemron, Neemrana",Rajasthan,Shahjahanpur,"Hotel Shemron, NH-8 Shahjahanpur, Neemrana, Shahjahanpur, Rajasthan 301706",28.0088483,76.4639783,7.0,9.431977202475307,12.515024885976802,17.70960180810142,22.14681013705623
"Gokulam Park Munnar, Power House Road",Kerala,Munnar,"South Chithirapuram, Power House Road, Munnar - 685565",,,7.0,9.910142307841571,13.929623203644175,16.449161424860378,19.162324834783007
"Dakshin Motors, NH - 4",Karnataka,Hiriyur,"NH-4 , Pattrehalli adivala village, Hiriyur- 577598",13.9241147,76.6400077,7.0,9.905119762407894,10.846413514000059,15.824286628976498,18.16417785312892
"IOCL - KOORAPATI SERVICE STATION, Tirupati",Andhra pradesh,Tirupati,"TIRUPATI URBAN AND MANDAL Air bye-pass road. Tirupati, Chittoor Dist ANDHRA PRADESH",13.6207096,79.3828146,7.0,8.390385419238015,10.973987332221999,16.60676521286513,21.575681578596726
"IOCL - Sai Krupa Filling Station, SH 26",Andhra pradesh,Anantapur,"SH 26, Vajrakarur to Guntakal Road SURVEY No.401-AIu00e2u0080u008b, Anantapur Dist. ANDHRA PRADESH,515722",15.1462972,77.3774561,7.0,7.858677920400751,13.740168546284629,17.219750491867902,21.173693144108334
"IOCL - PIONEER AUTO SERVICE, Bagdogara",West Bengal,Darjeeling,BAGDOGRA PO: BAGDOGRA DT: DARJEELING; West Bengal PIN: 734422,26.7006026,88.3293524,7.0,7.736120076106962,12.54956591092278,15.130136750805224,23.325443362614283
"Goyal Coal Sizing, Pendridih",Chhattisgarh,Bilaspur,"Village: Sara Pendridih Seepat, Bilaspur By-Pass, Chhattisgarh 495330",22.0136612,82.0487988,7.0,8.750440068349098,14.594107267104683,17.144294765860963,22.33343209224175
"Mr. Lalit Jenau00e2u0080u0098s Site, Panikoili",Rajasthan,Jajpur,"Beside Prasanta Filling Station(BPCL), Plot 1632, Mouza, Baliposi, PO: Baliposi, PS: Sathipur, Panikoili District, Jajpur 755025",20.9238315,86.2494284,7.0,7.906370388247951,11.208392752440693,17.98017726577139,19.653462196169514
"Prince Guest House & Restaurant, Transport Nagar",Chhattisgarh,Raipur,"In front of Parking No 6 Transport Nagar, Rawa bata, Raipur, Chhattisgarh 492003",21.3194434,81.6372966,7.0,7.766780482563822,12.428803322450833,16.37552145533784,18.659527220946572
"Sasya Auto Cars, Bellari X Roads - NH 44",Andhra pradesh,Kurnool,"Renault Showroom, 45/142-70-5-B, NH44 Near APSP 2nd Battallion, Bellari X Roads, Kurnool, Andhra Pradesh 518003",15.8305662,78.0179892,7.0,8.559138811291383,14.309139452742563,16.550597349493877,23.331953549609175
"Sasya Automotives, Near EENADU Office - NH 44",Andhra pradesh,Kurnool,"Isuzu Showroom, Survey No-131-1 & 133-1A NH44 Near EENADU Office, Kurnool, Andhra Pradesh 518003",15.8498643,78.0045003,7.0,7.176320875966662,14.136311450929721,16.62188675545224,18.684550177309912
"HPCL - Badarpur Service Station, Gazipur",Uttar Pradesh,Delhi,"Integrated Freight Complex, Mayur Vihar Phase III, Gharoli, Delhi, Uttar Pradesh 110096",28.6197025,77.3411839,7.0,7.697700395679,12.354838212885985,17.072231926159464,19.146931407733927
"Sree Gokulam Motors, Kattuppakkam",Tamil Nadu,Chennai,"no 2/232, Mount ponamalle road,Swaminatha nagar, Pushpa Nagar, Kattupakkam, Chennai - 600056",13.0417246,80.1258208,7.0,8.97450401799831,13.008459747144709,16.78602325549754,20.030999806596487
"Malayalam Vehicles, Aluva",Kerala,Aluva,"Building No 18/615/1, 615/2 Sy No 176/2, 176/3, Aluva West, near Pulichode Signal, Kerala 683101",10.0999671,76.3476841,7.0,7.738056217012087,13.988987893631613,15.016991933964393,22.886459045624193
"Malayalam Vehicles, Vytila",Kerala,Kochi,"Sharon Tower, No 52/3171, 3172, opposite Salafi Masjid, Vyttila, Ernakulam, Kerala 682019",9.9644345,76.3184956,7.0,9.823704579932913,11.9628920795275,15.000147382334351,21.37030027361531
"Taj Hotels Chikmagalur, KM Road",Karnataka,Chikmagalur,"KM Road - Jyothi Nagar post, Chikmagalur- 577102",13.3366283,75.8178783,7.0,9.993993197002961,11.72203733769453,16.391395409123774,23.833980966115114
"PNR Function Hall, Chennai-Ballary Highway",Andhra pradesh,Proddatur,"D No 7/3109 Sy No 622, Beside IOCL petrol pump, Korrapadu Road, Andhrakesari Nagar, Proddatur Municipality, Andhra Pradesh 516360 ",14.7529922,78.5550768,7.0,7.279099704307761,14.414425587850207,16.123880467327496,22.99955448335883
"DLF - The Crest, Sec 43",Haryana,Gurgaon,"DLF Phase 5, Sector 43, Gurugram, Haryana 122002",28.4438196,77.1117253,7.0,7.899053071085355,10.089025706013727,15.54323632614645,21.7862143471025
"The Gateway Hotel, Ambad",Maharashtra,Nashik,"Ambad, Nashik, Maharashtra-422010",19.9594519,73.7591054,7.0,7.472885998732612,11.598992753030386,15.24972595048147,22.959708332542622
"AB Infra Limited, old MIDC",Maharashtra,Latur,"Plot No- F-54, old MIDC, Latur- 413531",18.4159831,76.5356299,7.0,7.861618011944926,11.442543124215154,15.237915496730984,18.261925520223503
"Hansa Motors, Buttibori",Maharashtra,Nagpur,"NH 07, Plot no-X-273, Near Rajnayan Petrol Pump, Buttibori, Nagpur-441122",20.9286205,79.001812,7.0,8.994565470887975,14.492193851381376,15.939544493692196,20.116199149483602
IOCL - Tyagi Brothers Service Station,Uttar Pradesh,Ghaziabad,"IOCL on Ghaziabad bulandshahar Road, Stone No 26. 850 Vill Chhapraula Distt GB Nagar",28.6195483,77.4838183,7.0,7.568638524982264,14.659233506613521,17.16183665779088,19.342829625579665
IOCL - Vibhor S Station,Uttar Pradesh,Ghaziabad,IOCL on Ghaziabad - Hapur  Road (NH-24) At Mauza Garhmukhteshwar Near KM Stone No. 87 Dist Ghaziabad (UP),28.7712124,78.0976854,7.0,9.131106919933691,12.911180085677124,17.31703530177626,21.21774925071772
IOCL - AAUI Service Station ,Delhi,Delhi,IOCL at Plot No 1 I P Estate Ring Road New Delhi,28.6179662,77.2487894,7.0,8.54725180429,10.271180761939648,15.222590231435401,22.559834037513546
IOCL - Agarwal  Service Station,Uttar Pradesh,Muzaffarnagar,"IOCL on Khatauli Near KM Stone NO 15.5  On NH -58 Meerut/ Delhi  Muzzaffarnagar Road, Khasra No 1745/0752, Dist Muzaffarnagar, State UP",29.4118349,77.7006719,7.0,7.67219388019837,12.394728706905493,15.274589654529683,21.362686024251108
"Hotel Suba International, Andheri East",Maharashtra,Mumbai,"Saharu00c2u00a0 Road, Near Cigarret Factory, Chakala, Andheri East Mumbai 400099",19.1063175,72.8603219,7.0,9.277085192297967,12.455078991506937,15.975254116698228,19.463772279240285
"Hotel Suba Galaxy, Andheri East",Maharashtra,Mumbai,"NS Phadake Marg, Opp Teli galli,Near Eastern expres Highway, Andheri East Mumbai 400069u00c2u00a0",19.1142415,72.8518766,7.0,8.410718043664668,12.314827478410388,16.041282401856357,18.326110853042785
"Hotel Suba Palace, Fort",Maharashtra,Mumbai,"Apppllo Bunder Road, Near Gate way of India, fortu00c2u00a0 Mumbai 400039",18.9241214,72.8328155,7.0,7.659981008198823,14.068083635000406,17.788813759247855,19.47342221034441
"Hotel Suba Grand, Dahej",Gujarat,Bharuch,"jolva village , dahej, bharuch ,State u00e2u0080u0093 24 Gujarat 392135",21.7164114,72.6562979,7.0,9.13438453033568,11.827572295474782,15.847244933070247,20.35049634274083
"Hotel Suba Elite, Fatehganj Main Road",Gujarat,Vadodara,"near Parsi Agiyari , Fatehganj Main Road, Vadodara u00e2u0080u0093 390 002 Gujarat 390002",22.3205834,73.1883779,7.0,9.021809617989136,11.670207194856387,15.98264079143391,19.792531286488718
